movie_id,index,title,year,description,genre,rating,users_rating,votes,languages,directors,actors,runtime
613710,65,Nanti Kita Cerita Tentang Hari Ini,2020,"Three siblings live in happy-looking families, but one of them had changed and got warned by his parents. This prompted the rebellion of the three siblings which led to the discovery of the secrets and great trauma in their families.",Drama,13+,7.5,678,Indonesian,Angga Dwimas Sasongko,"['Rio Dewanto', 'Sheila Dara Aisha', 'Rachel Amanda', 'Sinyo Riza', 'Nayla D. Purnama', 'Alleyra Fakhira', 'M. Adhiyat', 'Syaqila Afiffah Putri', 'Donny Damara', 'Susan Bachtiar', 'Oka Antara', 'Niken Anjani', 'Agla Artalidia', 'Ardhito Pramono', 'Sivia Azizah']",121 min
595307,66,Nikah Yuk,2020,"Arya (Marcell Darwin) is asked by his parents to get married soon, but he wants to focus on his career as a photographer in Japan. Until one day, Arya met Lia (Yuki Kato), a comic artist who brought his life to a new chapter.",Drama,13+,6.9,15,Indonesian,Adhe Dharmastriya,"['Yuki Kato', 'Marcell Darwin', 'Aliyah Faizah', 'Dwi Akraniza A.', 'Jessica Veranda', 'Sadana Agung Sulistya', 'Ananta Rispo', 'Fico Fachriza', 'Roy Marten', 'Ivanka Suwandi', 'Kevin Bzezovski', 'Keinaya Meissi Gusti', nan, nan, nan]",94 min
646454,67,Rasuk 2,2020,"Isabella (Nikita Willy), a medical student who is undergoing intern, feels uncomfortable with her sixth sense ability. She tries hard to think it do not exist, so she could live normally. ...",Horror,17+,6.4,9,Indonesian,Rizal Mantovani,"['Nikita Willy', 'Achmad Megantara', 'Asri Welas', 'Raquel Katie Larkin', 'Sonia Alyssa', 'Lania Fira', 'Rachel Patricia', ""Afifah Ifah'nda"", 'Tegar Satrya', 'Iang Darmawan', nan, nan, nan, nan, nan]",95 min
651189,68,Si Doel the Movie 3,2020,"The return of Sarah with his son, Dul, to Jakarta, welcomed happily by the Doel's family. But it also makes Zaenab, Sarah, and Doel confronted with decisive choice.",Drama,13+,7.2,82,Indonesian,Rano Karno,"['Rano Karno', 'Maudy Koesnaedi', 'Cornelia Agatha', 'Mandra', 'Suti Karno', 'Rey Bong', 'Aminah Cendrakasih', 'Ahmad Zulhoir Mardia', 'Salman Alfarizi', 'Opie Kumis', 'Ranty Purnamasari', 'Sabar', 'Maryati Tohir', 'Hj. Tonah', 'Wizzy']",93 min
655257,69,Surat dari Kematian,2020,"Failing to prove the urban legend of Mbak Rohanna's ghost at Virgin Bridge, Yogyakarta, makes Zein (Endi Arfian) have to propose other haunted places to Kinan (Carrisa Perruset) to make content on their YouTube channel.",Horror,17+,6.2,5,Indonesian,Hestu Saputra,"['Carissa Perusset', 'Endy Arfian', 'Jerome Kurnia', 'Omara N. Esteghlal', 'Dannia Salsabila', 'Justin Adiwinata', 'Eric Febrian', 'Like Suyanto', 'Johan Expresi', 'Gogot Suryanto', 'Ifan Nur Jihad', 'Jeje', 'Ayu Putri', 'Ahmad Susantri', 'Annisa Hertami']",86 min
657375,70,Temen Kondangan,2020,"Putri (Prisia Nasution) is challenged to attend her ex-boyfriend marriage party. She invites three different guys, hoping that one of them could become her friend to the party. Disaster happens when all three come at the same time.",Comedy,13+,6,11,Indonesian,Iip Sariful Hanan,"['Prisia Nasution', 'Gading Marten', 'Kevin Julio', 'Reza Nangin', 'Samuel Rizal', 'Olivia Lubis Jensen', 'Pierre Gruno', 'Imelda Therinne', 'Ovi Dian', 'Sahira Anjani', 'Yeslin Wang', 'Iszur Muchtar', 'Febby Febiola', 'Diah Permatasari', 'Chika Waode']",86 min
655836,71,Titus: Mystery of the Enygma,2020,"A mouse-detective with his rabbit and lizard friends in Steamburg. They will jointly expose the crime one of their biggest enemies, a cat named named Bulpan. Starting as a pickpocket, Bulpan works hard to become a very skilled criminal.",Animation,SU,6.2,10,Indonesian,Dineshkumar Subashchandra,"['Arbani Yasiz', 'Ranty Maria', 'Lukman Sardi', 'Robby Purba', 'Jessica Tanoesoedibjo', nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",95 min
800669,72,A Perfect Fit,2021,"Sparks fly when a fashion blogger in Bali meets a gifted shoemaker, leading her to question her commitment to her fiance.","Romance, Comedy, Drama",13+,5.4,624,Indonesia,Hadrah Daeng Ratu,"['Nadya Arina', 'Refal Hady', 'Giorgino Abraham', 'Laura Theux']",112 min
925786,73,Pengabdi Setan 2 ,2022,"After moving from their home to an apartment building, a new terror awaits family of Rini","Drama, Horror, Mystery",13+,7,2000,Indonesia,Joko Anwar ,"['Tara Basro', 'Endy Arfian', 'Nasar Anuz', 'Bront Palarae']",119 min
832544,74,Mencuri Raden Saleh,2022,"To save his father, a master forger sets out to steal invaluable painting with the help of a motley crew of specialist","Action, Crime, Drama",13+,8.1,1000,Indonesia,Angga Dwimas Sasongko,"['Iqbaal Ramadhan', 'Angga Yunanda', 'Umay Shahab', 'Rachel Amanda', 'Aghniny Haque', 'Ari Irham'] ",154 min
665042,75,Miracle in Cell No 7,2022,"Dodo Rozak just wants to be a good father to his daughter, Kartika despite his limited intelligence, acts and behaves like children. In fact, it is Kartika who takes care of her father most of the time. Both live happily","Drama, Comedy, Family",SU,7.8,491,Indonesia,Hanung Bramantyo,"['Vino G Bastian', 'Graciella Abigail', 'Indro Warkop', 'Tora Sudiro', 'Rigen Rakelna', 'Indra Jegel', 'Bryan Domani', 'Mawar de Jongh']",145 min
707933,76,Mendarat Darurat ,2022,"Glenn marries Maya. One day, Gen asked Maya's permission to go out of town by plane. However, Glenn actually sleeps with his mistress, Kania, in a hotel.","Drama, Family",13+,7.3,35,Indonesia,Pandji Pragiwaksono,"['Reza Rahadian', 'Luna Maya', 'Marissa Anita', 'Pandji Pragiwaksono']",113 min
754314,77,Noktah Merah Perkawinan,2022,The relationship between Ambar and Gilang begins to enter a period of disappointment after a big fight due to the interference of both parents in their domestic affair,Drama,13+,8.4,117,Indonesia,Sabrina Rochelle Kalangie,"['Marsha Timothy', 'Oka Antara', 'Sheila Dara Aisha']",119 min
802706,78,Lara Ati,2022,"Unhappy in his job and unlucky love, Joko reunites with a childhood friend and gets the spark of hope he needs to win back his ex-girlfriend","Comedy, Drama",13+,6.9,119,Indonesia,Bayu Skak,"['Bayu Skak', 'Tatjana Saphira', 'Keisya Levronka', 'Dono Pradana', Shila Hisyam']",116 min
733063,79,Jailangkung: Sandekala,2022,"The supernatural terror centers on a small family consisting of Adrian and his wife Sandra, along with their two children, Niki and Kinan, who are on vacation out of town",Horror,13+,5.8,103,Indonesia,Kimo Stamboel,"['Titi Kamal', 'Syifa Hadju', 'Muzzaki Ramadhan', 'Giulio Parenkuan', 'Dwi Sasono']",92 min
839828,80,Jagat Arwah ,2022,"To find his true identitiy as a guardian of the universe. Raga with the help of his uncle Jaya, Raga must face the forces of evil in order to protect two universes, the human world and the spirit world. ","Horror, Fantasy",13+,7.3,41,Indonesia,Ruben Adrian,"['Oka Antara', 'Cinta Laura', 'Ari Irham', 'Ganindra Bimo', 'Sheila Dara', 'Kiki Narendra'] ",107 min
624091,81,Sri Asih,2022,"A woman who grew up trying to find her identitiy amidst injustice surrounding her. As a reincarnation of The Goddes Asih, Sri Asih treis to bring balance and restrore order in the society","Action, Adventure, Drama",13+,7.4,554,Indonesia,Upi Avianto,"['Pevita Pearce', 'Reza Rahadian', 'Christine Hakim', 'Jefri Nichol', 'Dimas Anggara', 'Surya Saputra'] ",135 min
1046232,82,Cek Toko Sebelah 2 ,2022,"Erwin wants to propose to Natalie, but encounters obstacles due to demands from his prospective in-laws. On the other hand, Koh Afuk urges Yohan and Ayu to have children soon","Comedy, Drama, Family",13+,8.4,33,Indonesia,Ernest Prakasa,"['Ernest Prakasa', 'Laura Basuki', 'Chew Kin Wah', 'Dion Wiyoko', 'Adinia Wirasti', 'Maya Hasan', 'Widuri Puter'] ",114 min
726282,83,Ranah 3 Warna,2022,It's not an easy matter to stay up from all the crossroads. It is not an easy matter to keep fighting hard to get the desired goals and love. Alif is aware that everything needs sincerity,Drama,13+,8.7,86,Indonesia,Guntur Soeharjanto,"['Arbani Yasiz', 'Amanda Rawles', 'Teuku Rasya'] ",150 min
883232,84,Kukira Kau Rumah,2021,a girl who has bipolar disorder and has problems with her social life.,Drama,13+,5.3,395,Indonesia,Umay Shahab,"['Prilly Latuconsina', 'Jourdy Pranata', 'Shenina Cinnamon', 'Raim Laode', 'Unique Priscilla', 'Kiki Narendra']",90 min
899297,85,Just Mom,2022,"When her children rarely come home, lonely Siti chooses to take care of a psycho-neurotic pregnant girl. However, Siti's choice is against her children who are worried about their mother's health.",Drama,13+,8.2,15,Indonesia,Jeihan Angga,"['Christine Hakim', 'Ayushita', 'Ge Pamungkas', 'Niken Anjani', 'Toran Waibro']",88 min
725867,86,Makmum 2,2021,"Having just lost her husband, Rini's grief increases when Auntie, who raised her, dies. While returning to the village to mourn, Rini's only child, Hafiz, goes missing and is found unconscious in the middle of the forest.",Horror,13+,5,198,Indonesia,Guntur Soeharjanto," ['Titi Kamal', 'Samuel Rizal', 'Marcella Zalianty', ' Dea Panendra']",92 min
681783,87,Nussa,2021,Nussa's life changed when he met a new friend who was much more liked by his friends than himself.,"Animaton, Comedy Adventure",SU,7.3,522,Indonesia,Bony Wirasmono,"['Muzakki Ramdhan', 'Aysha Razaana Ocean Fajar', 'Fenita Arie'] ",107 min
811741,88,Teka Teki Tika,2021,"A businessman while celebrating his wedding anniversary, was surprised by the appearance of a woman who claimed to be his biological child, Tika. Division in the family was inevitable and behind that, is a secret about Tika's identity.","Comedy, Drama, Mistery",13+,5.5,456,Indonesia,Ernest Prakarsa,"['Sheila Dara', 'Morgan Oey', 'Dion Wiyoko', 'Ferry Salim', 'Jenny Zhang', 'Eriska Rein', 'Tansri Kemala'] ",83 min
681782,89,BackStage,2021,"Sandra is a very loving and caring sister to her sister Elsa. The story begins when Elsa wants to audition for film stars but doesn't pass, because Elsa's acting is not impressive.","Drama, Family, Musical",13+,7.4,72,Indonesia,Guntur Soeharjanto,"['Vanesha Prescilla', 'Sissy Priscillia', 'Karina Suwandhi']",115 min
818664,90,Kuyang The Movie,2021,"Adi and his wife of seven months pregnant, reni had just moved into a village in the interior of Borneo. They moved on to start a new life. The ambience far from the hubbub of the city made them comfortable in the newly occupied home. A month later, however, the couple were visited by the 'kuyang' spirit, who posed asan obstetrician named mayang to retrieve the baby inside reni's womb",Horror,17+,0,0,Indonesia,Sonny Gumelar,"['Arie Dwi Andhika', 'Anne J. Cotto', 'Zora Vidyanata'] ",84 min
757902,91,Losmen Bu Broto,2021,"It tells a story about life of the Brotos who runs bed and breakfast in Yogyakarta, unexpected conflicts occur within the family while Mrs. Broto still behold firm of traditional values.",Drama,13+,7.8,116,Indonesia,"Ifa Isfansyah, Eddie Cahyono","['Maudy Ayunda', 'Baskara Mahendra', 'Mathias Muchus', 'Maudy Koesnaedi', 'Putri Marino']",1113 min
674255,92,"Seperti Dendam, Rindu Harus Dibayar Tuntas",2021,"In a society ruled by machismo, a hibernating ""bird"" becomes a serious matter. In a life of brutality, the sleeping bird is an allegory for a peaceful and serene life, even when the whole world tries desperately to rouse it.","Action, Comedy, Drama",17+,6.9,731,Indonesia,Edwin,"['Marthino Lio', 'Ladya Cheryl', 'Sal Priadi', 'Reza Rahadian', 'Ratu Felisha']",115 min
796158,93,Yuni,2021,"In her last year of secondary school, a bright Indonesian student is determined to pursue her education and resist getting married, despite the expectations of her community.",Drama,17+,7.5,1200,Indonesia,Kamila Andini,"['Arawinda Kirana', 'Asmara Abigail', 'Sekar Sari']",95 min
758379,94,Kadet 1947,2021,"When the Dutch initiates an aggression against Indonesia to regain its rule post World War II, a group of inexperienced cadets need to defend the last remaining airbase.","Drama, History, War",SU,6.5,203,Indonesia,"Rahabi Mandra , Aldo Swastia","['Chicco Kurniawan', 'Marthino Lio', 'Wafda Saifan', 'Kevin Julio', 'Omara Esteghlal', 'Bisma Karisma', 'Fajar Nugra']",111 min
737671,95,Akhirat: A Love Story,2021,"Timur, a young accountant who falls in love with a woman named Mentari. Even though the two have differences, Timur and the Sun remain firm together.","Drama, Fantasy, Romance ",13+,6.2,112,Indonesia,Jason Iskandar,"['Adipati Dolken', 'Della Dartyan', 'Verdi Soelaiman'] ",102 min
783444,96,Yang Tak Tergantikan,2021,"Aryati is a divorcee who works as an online taxi driver to provide for her three children, Bayu, Tika, and Kinanti. Their family's ups and downs.","Drama, Family",17+,7,63,Indonesia,Herwin Novianto,"['Lulu Tobing', 'Dewa Dayana', 'Yasamin Jasem', 'Maisha Kanna']",104 min
790729,97,Agen Dunia,2021,"The clash between the kingdoms of Majapahit (Javanese) and Pajajaran (Sundanese) centuries ago is the root cause that prevents the love of Citra and Reza to culminate in marriage. Since both their extended families are against it, Jamal, self-proclaimed World Agent, is contacted for help. With various ideas and his motto of ""solving problems without problems"", Jamal tries everything to get the marriage approved. But fate is quirky. In the end, it's not Jamal's scenarios that seal the deal between the two families. And now that the marriage is on the horizon, which one will be used for the reception? Sundanese, or Javanese?","Comedy,Drama, Family",13+,6.1,30,Indonesia,Herwin Novianto,"['Baim Wong', 'Onadio Leonardo', 'Clara Bernadeth']",100 min
780632,98,June and Kopi,2021,"A young couple takes in a street dog, and the family pitbull becomes an instant accomplice as he adjusts to his loving new home.","Comedy, Family",SU,6.3,683,Indonesia,Noviandra Santosa,"['Acha Septriasa', 'Ryan Delon', 'Makayla Rose']",90 min
784171,99,Incredible Love,2021,"Abinaya and his family. Abinaya has been an active child and often raises questions about small things around her. His development is also relatively rapid compared to that of children. At an early age, abinaya has become thoroughly involved in reading, counting, and breaking complex codes. But doing so just makes it impossible for him to interact well with others. In fact, he's impeded his social life. On the other hand, abinaya is faced with challenges throughout her life. She also was frequently subjected to the discriminatory treatment of some of the people around her. Until one day, he met her crush",Drama,13+,0,0,Indonesia,Hendra Martono,"['Ajun Perwira', 'Ira Wibowo', 'Roy Marten', ' Irsyadillah', 'Angelica Simperler', 'Rani Ramadhany']",105 min
877114,100,4 Sekawan Sebelum Dunia Terbalik,2021,"The story of 4 unmarried men living their lives in Jakarta. With different characters and backgrounds, they became close friends as children. However, an event has forced their friendship to divide,","Drama, Comedy",13+,0,0,Indonesia,Iip Sariful Hanan,"['Arbani Yasiz', 'Qausar Harta', 'Mahdy Reza', 'Bhisma Mulia']",102 min
664524,101,Geez and Ann,2021,They first met at an alumni event. The first meeting was very memorable for the dreamer Ann and the mysterious Geez.,"Drama, Romance",13+,5.1,297,Indonesia,Rizki Balki,"['Junior Roberts', 'Hanggini Purinda Retto', 'Roy Sungkono', 'Shenina Cinnamon']",105 min
655830,102,Layla Majnun,2021,"While in Azerbaijan, Layla, an Indonesian scholar, falls for Samir, an admirer of her work - but her arranged marriage stands in the way.","Drama, Romance",13+,6.1,289,Indonesia,Monty Tiwa,"['Acha Septriasa', 'Reza Rahadian', 'Baim Wong', 'Dian Nitami', 'Beby Tsabina']",119 min
683861,103,#BerhentiDiKamu,2021,Doctor Gia searches for the meaning in life through extraordinary events in the ER where he works,"Drama, Romanca",13+,5.6,19,Indonesia,Indra Gunawan,"['Roger Danuarta', 'Cut Meyriska', ' Salshabilla Adriani', 'Roy Marten', 'Wanda Hamidah']",100 min
794710,104,Hujan di Balik Jendela,2021,Dika (Bioone) helps a woman (Clara Bernadeth) with a traumatic past. The struggle began when Dika fell in love with that woman,"Drama, Romance",13+,6.4,15,Indonesia,Dyan Sunu Prastowo,"['Bio One', 'Yasamin Jasem', 'Clara Bernadeth'] ",87 min
